image_path,file_name,block_number,classification,extracted_id,photo_detections,photo_crops
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/28.jpg,B6/28.jpg,6,loose_photo,"{'parcel': '7', 'block': '6', 'confidence': 'medium'}",[],"[""B6/B6_P7__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/29.jpg,B6/29.jpg,6,appraisal_form,"{'parcel': '7', 'block': '6', 'confidence': 'medium'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/30.jpg,B6/30.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/31.jpg,B6/31.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/32.jpg,B6/32.jpg,6,loose_photo,"{'parcel': '8', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P8__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/33.jpg,B6/33.jpg,6,appraisal_form,"{'parcel': '8', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/34.jpg,B6/34.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/35.jpg,B6/35.jpg,6,loose_photo,"{'parcel': '8', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P8__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/36.jpg,B6/36.jpg,6,appraisal_form,"{'parcel': '8', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/37.jpg,B6/37.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/38.jpg,B6/38.jpg,6,loose_photo,"{'parcel': '9', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P9__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/39.jpg,B6/39.jpg,6,appraisal_form,"{'parcel': '9', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/40.jpg,B6/40.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/41.jpg,B6/41.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/42.jpg,B6/42.jpg,6,loose_photo,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P10__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/43.jpg,B6/43.jpg,6,appraisal_form,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/44.jpg,B6/44.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/45.jpg,B6/45.jpg,6,loose_photo,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P10__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/46.jpg,B6/46.jpg,6,appraisal_form,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/47.jpg,B6/47.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/48.jpg,B6/48.jpg,6,loose_photo,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P10__photo3.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/49.jpg,B6/49.jpg,6,appraisal_form,"{'parcel': '10', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/50.jpg,B6/50.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/51.jpg,B6/51.jpg,6,loose_photo,"{'parcel': '11', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P11__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/52.jpg,B6/52.jpg,6,appraisal_form,"{'parcel': '11', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/53.jpg,B6/53.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/54.jpg,B6/54.jpg,6,appraisal_form,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/55.jpg,B6/55.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/56.jpg,B6/56.jpg,6,loose_photo,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P13__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/57.jpg,B6/57.jpg,6,appraisal_form,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/58.jpg,B6/58.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/59.jpg,B6/59.jpg,6,loose_photo,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P13__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/60.jpg,B6/60.jpg,6,appraisal_form,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/61.jpg,B6/61.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/62.jpg,B6/62.jpg,6,loose_photo,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P13__photo3.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/63.jpg,B6/63.jpg,6,appraisal_form,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/64.jpg,B6/64.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/65.jpg,B6/65.jpg,6,loose_photo,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P13__photo4.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/66.jpg,B6/66.jpg,6,appraisal_form,"{'parcel': '13', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/67.jpg,B6/67.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/68.jpg,B6/68.jpg,6,loose_photo,"{'parcel': '14', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P14__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/69.jpg,B6/69.jpg,6,appraisal_form,"{'parcel': '14', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/70.jpg,B6/70.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/71.jpg,B6/71.jpg,6,loose_photo,"{'parcel': '15', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P15__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/72.jpg,B6/72.jpg,6,appraisal_form,"{'parcel': '15', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/73.jpg,B6/73.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/74.jpg,B6/74.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/75.jpg,B6/75.jpg,6,loose_photo,"{'parcel': '16', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P16__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/76.jpg,B6/76.jpg,6,appraisal_form,"{'parcel': '16', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/77.jpg,B6/77.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/78.jpg,B6/78.jpg,6,loose_photo,"{'parcel': '17', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P17__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/79.jpg,B6/79.jpg,6,appraisal_form,"{'parcel': '17', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/80.jpg,B6/80.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/81.jpg,B6/81.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/82.jpg,B6/82.jpg,6,loose_photo,"{'parcel': '18', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P18__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/83.jpg,B6/83.jpg,6,appraisal_form,"{'parcel': '18', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/84.jpg,B6/84.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/85.jpg,B6/85.jpg,6,loose_photo,"{'parcel': '19', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P19__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/86.jpg,B6/86.jpg,6,appraisal_form,"{'parcel': '19', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/87.jpg,B6/87.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/88.jpg,B6/88.jpg,6,loose_photo,"{'parcel': '19', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P19__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/89.jpg,B6/89.jpg,6,appraisal_form,"{'parcel': '19', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/90.jpg,B6/90.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/91.jpg,B6/91.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/92.jpg,B6/92.jpg,6,loose_photo,"{'parcel': '20', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P20__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/93.jpg,B6/93.jpg,6,appraisal_form,"{'parcel': '20', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/94.jpg,B6/94.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/95.jpg,B6/95.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/96.jpg,B6/96.jpg,6,loose_photo,"{'parcel': '21', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P21__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/97.jpg,B6/97.jpg,6,appraisal_form,"{'parcel': '21', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/98.jpg,B6/98.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/99.jpg,B6/99.jpg,6,loose_photo,"{'parcel': '22', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P22__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/100.jpg,B6/100.jpg,6,appraisal_form,"{'parcel': '22', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/101.jpg,B6/101.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/102.jpg,B6/102.jpg,6,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/103.jpg,B6/103.jpg,6,loose_photo,"{'parcel': '23', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P23__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/104.jpg,B6/104.jpg,6,appraisal_form,"{'parcel': '23', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/105.jpg,B6/105.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/106.jpg,B6/106.jpg,6,loose_photo,"{'parcel': '24', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P24__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/107.jpg,B6/107.jpg,6,appraisal_form,"{'parcel': '24', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/108.jpg,B6/108.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/109.jpg,B6/109.jpg,6,loose_photo,"{'parcel': '25', 'block': '6', 'confidence': 'high'}",[],"[""B6/B6_P25__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/110.jpg,B6/110.jpg,6,appraisal_form,"{'parcel': '25', 'block': '6', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B6/111.jpg,B6/111.jpg,6,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/1.jpg,B7/1.jpg,7,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/2.jpg,B7/2.jpg,7,loose_photo,"{'parcel': '3', 'block': '7', 'confidence': 'high'}",[],"[""B7/B7_P3__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/3.jpg,B7/3.jpg,7,appraisal_form,"{'parcel': '3', 'block': '7', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/4.jpg,B7/4.jpg,7,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/5.jpg,B7/5.jpg,7,loose_photo,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],"[""B7/B7_P4__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/6.jpg,B7/6.jpg,7,appraisal_form,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/7.jpg,B7/7.jpg,7,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/8.jpg,B7/8.jpg,7,loose_photo,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],"[""B7/B7_P4__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/9.jpg,B7/9.jpg,7,appraisal_form,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/10.jpg,B7/10.jpg,7,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/11.jpg,B7/11.jpg,7,loose_photo,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],"[""B7/B7_P4__photo3.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/12.jpg,B7/12.jpg,7,appraisal_form,"{'parcel': '4', 'block': '7', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/13.jpg,B7/13.jpg,7,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/14.jpg,B7/14.jpg,7,loose_photo,"{'parcel': '5', 'block': '7', 'confidence': 'high'}",[],"[""B7/B7_P5__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/15.jpg,B7/15.jpg,7,appraisal_form,"{'parcel': '5', 'block': '7', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B7/16.jpg,B7/16.jpg,7,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/1.jpg,B8/1.jpg,8,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/2.jpg,B8/2.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/3.jpg,B8/3.jpg,8,loose_photo,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P1__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/4.jpg,B8/4.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/5.jpg,B8/5.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/6.jpg,B8/6.jpg,8,loose_photo,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P1__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/7.jpg,B8/7.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/8.jpg,B8/8.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/9.jpg,B8/9.jpg,8,loose_photo,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P1__photo3.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/10.jpg,B8/10.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/11.jpg,B8/11.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/12.jpg,B8/12.jpg,8,loose_photo,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P1__photo4.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/13.jpg,B8/13.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/14.jpg,B8/14.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/15.jpg,B8/15.jpg,8,loose_photo,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P1__photo5.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/16.jpg,B8/16.jpg,8,appraisal_form,"{'parcel': '1', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/17.jpg,B8/17.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/18.jpg,B8/18.jpg,8,loose_photo,"{'parcel': '2', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P2__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/19.jpg,B8/19.jpg,8,appraisal_form,"{'parcel': '2', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/20.jpg,B8/20.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/21.jpg,B8/21.jpg,8,loose_photo,"{'parcel': '3', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P3__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/22.jpg,B8/22.jpg,8,appraisal_form,"{'parcel': '3', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/23.jpg,B8/23.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/24.jpg,B8/24.jpg,8,loose_photo,"{'parcel': '4', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P4__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/25.jpg,B8/25.jpg,8,appraisal_form,"{'parcel': '4', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/26.jpg,B8/26.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/27.jpg,B8/27.jpg,8,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/28.jpg,B8/28.jpg,8,loose_photo,"{'parcel': '5', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P5__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/29.jpg,B8/29.jpg,8,appraisal_form,"{'parcel': '5', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/30.jpg,B8/30.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/31.jpg,B8/31.jpg,8,loose_photo,"{'parcel': '6', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P6__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/32.jpg,B8/32.jpg,8,appraisal_form,"{'parcel': '6', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/33.jpg,B8/33.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/34.jpg,B8/34.jpg,8,loose_photo,"{'parcel': '7', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P7__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/35.jpg,B8/35.jpg,8,appraisal_form,"{'parcel': '7', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/36.jpg,B8/36.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/37.jpg,B8/37.jpg,8,loose_photo,"{'parcel': '7', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P7__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/38.jpg,B8/38.jpg,8,appraisal_form,"{'parcel': '7', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/39.jpg,B8/39.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/40.jpg,B8/40.jpg,8,loose_photo,"{'parcel': '8', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P8__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/41.jpg,B8/41.jpg,8,appraisal_form,"{'parcel': '8', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/42.jpg,B8/42.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/43.jpg,B8/43.jpg,8,loose_photo,"{'parcel': '9', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P9__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/44.jpg,B8/44.jpg,8,appraisal_form,"{'parcel': '9', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/45.jpg,B8/45.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/46.jpg,B8/46.jpg,8,loose_photo,"{'parcel': '10', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P10__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/47.jpg,B8/47.jpg,8,appraisal_form,"{'parcel': '10', 'block': '8', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/48.jpg,B8/48.jpg,8,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B8/49.jpg,B8/49.jpg,8,loose_photo,"{'parcel': '11', 'block': '8', 'confidence': 'high'}",[],"[""B8/B8_P11__photo1.jpg""]"
